"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL1807621";"";"None";"460.55";"0";"3.13";"6g";"CSCCCNc1ccc2ncc(-c3ccc(C(=O)NC[C@@H]4C[C@@H](F)CN4)c(F)c3)n2n1";"Stability";"'='";"13.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1809896";"Metabolic stability in CD1 mouse liver microsomes assessed as compound remaining at 1 uM after 30 mins by LC/MS/MS analysis";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1806352";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL3417746";"";"None";"528.55";"1";"3.74";"17";"O=C(NO)C1(S(=O)(=O)c2ccc(OCc3ccc(OC(F)(F)F)cc3)cc2)CCC2(CCNCC2)C1";"Stability";"'='";"71.1";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3419070";"Metabolic stability in mouse liver microsomes assessed as compound remaining at 1 uM after 20 mins by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3414522";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL1837062";"";"None";"438.44";"0";"2.78";"34, enantiomer";"O=S(=O)(c1ccc(C(F)(F)F)cc1)N1C2Cc3[nH]ncc3C1CC(c1nc[nH]n1)C2";"Stability";"'='";"93.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1837505";"Oxidative metabolic stability in mouse liver microsomes assessed as compound remaining at 1 uM after 30 mins in presence of 1 mM NADPH";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1833811";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1836414";"";"None";"447.41";"0";"4.89";"76";"O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCCCc1ccc(-c3ccc(C(F)(F)F)cc3)cc1)C2";"Stability";"'='";"81.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1839646";"Metabolic stability in CD1 mouse liver microsomes at 1 uM measured as compound remaining after 1 hr by LC/MS/MS analysis";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1833943";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL4081196";"";"None";"513.64";"2";"0.96";"25";"C[C@]12C[C@@H](O)[C@H]3[C@@H](CC[C@]4(O)C[C@@H](O)C[C@@H](O)[C@]34CO)[C@@]1(O)CC[C@@H]2c1cn(Cc2ccccc2)nn1";"Stability";"'='";"76.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4037340";"Metabolic stability in mouse liver S9 fraction assessed as parent compound remaining at 1 uM after 60 mins relative to control";"A";"BAO_0000221";"tissue-based format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4033781";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL568933";"";"None";"337.83";"0";"2.90";"1, enantiomer";"O=S(=O)(c1ccc(Cl)cc1)N1C2CCCC1c1cn[nH]c1C2";"Stability";"'='";"16.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1837505";"Oxidative metabolic stability in mouse liver microsomes assessed as compound remaining at 1 uM after 30 mins in presence of 1 mM NADPH";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1833811";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1836490";"";"None";"422.32";"0";"3.59";"56";"O=[N+]([O-])c1cn2c(n1)OC[C@@H](Oc1ccc(-c3ccc(OC(F)(F)F)cc3)cn1)C2";"Stability";"'='";"93.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1839646";"Metabolic stability in CD1 mouse liver microsomes at 1 uM measured as compound remaining after 1 hr by LC/MS/MS analysis";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1833943";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL1800117";"";"None";"353.85";"1";"5.32";"21";"Cc1c(Cl)cccc1Oc1cccn2c(C34CCC(CC3)C4)nnc12";"Stability";"'='";"57.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1804461";"Metabolic stability in mouse liver microsomes assessed as compound remaining after 10 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1800042";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1800127";"";"None";"384.87";"0";"4.21";"31";"CC(=O)N1CCC(c2nnc3c(Oc4cccc(Cl)c4C)cccn23)CC1";"Stability";"'='";"90.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1804461";"Metabolic stability in mouse liver microsomes assessed as compound remaining after 10 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1800042";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1800129";"";"None";"382.90";"0";"4.79";"33";"Cc1c(Cl)cccc1Oc1cccn2c(C34CCC(N)(CC3)CC4)nnc12";"Stability";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL1804461";"Metabolic stability in mouse liver microsomes assessed as compound remaining after 10 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1800042";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1800134";"";"None";"383.88";"0";"4.82";"38";"Cc1c(Cl)cccc1Oc1cccn2c(C34CCC(O)(CC3)CC4)nnc12";"Stability";"'='";"96.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1804461";"Metabolic stability in mouse liver microsomes assessed as compound remaining after 10 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1800042";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL3314290";"";"None";"549.93";"2";"6.56";"2d";"CCOC(=O)C1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(Cl)c21";"Stability";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL3365976";"Metabolic stability in mouse liver microsomes assessed as compound remaining at 0.5 uM after 10 mins";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3352472";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3314302";"";"None";"569.53";"2";"8.31";"10h";"CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccc(F)c(F)c3)c21";"Stability";"'='";"66.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3365976";"Metabolic stability in mouse liver microsomes assessed as compound remaining at 0.5 uM after 10 mins";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3352472";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3315064";"";"None";"502.55";"1";"4.58";"32";"CC(C)(C(=O)NC(N)=O)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCCC4)cc3)nc2Oc2c(F)cccc21";"Stability";"'='";"73.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3370924";"Metabolic stability in mouse liver microsomes assessed as compound remaining";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3351663";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL3315069";"";"None";"464.50";"0";"3.97";"37";"CC(C)(O)c1ccc(-c2ccc3c(n2)Oc2c(F)cccc2[C@@H]3C(C)(C)C(=O)NC(N)=O)cn1";"Stability";"'='";"76.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3370924";"Metabolic stability in mouse liver microsomes assessed as compound remaining";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3351663";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL3234200";"";"None";"814.10";"1";"4.87";"1b";"CC[C@H](C)[C@H]1C(=O)N2CCC[C@H]2C(=O)O[C@H](C(C)(C)C)C[C@@H](C)C[C@H](O)CC2=N[C@@H](CCC(=O)N[C@@H](Cc3ccc(OC)cc3)C(=O)N(C)[C@@H](C)C(=O)N1C)CS2";"Stability";"'='";"54.95";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3243506";"Metabolic stability in CD1 mouse liver microsomes assessed as compound remaining at 1 uM after 3 mins by HPLC-MS analysis in presence of NADPH";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3232820";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3234200";"";"None";"814.10";"1";"4.87";"1b";"CC[C@H](C)[C@H]1C(=O)N2CCC[C@H]2C(=O)O[C@H](C(C)(C)C)C[C@@H](C)C[C@H](O)CC2=N[C@@H](CCC(=O)N[C@@H](Cc3ccc(OC)cc3)C(=O)N(C)[C@@H](C)C(=O)N1C)CS2";"Stability";"'='";"6.1";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3243509";"Metabolic stability in CD1 mouse liver microsomes assessed as compound remaining at 1 uM after 30 mins by HPLC-MS analysis in presence of NADPH";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3232820";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL2022564";"APRATOXIN S4";"None";"828.13";"2";"5.11";"1a";"CC[C@H](C)[C@H]1C(=O)N2CCC[C@H]2C(=O)O[C@H](C(C)(C)C)C[C@@H](C)C[C@H](O)[C@H](C)C2=N[C@@H](CCC(=O)N[C@@H](Cc3ccc(OC)cc3)C(=O)N(C)[C@@H](C)C(=O)N1C)CS2";"Stability";"'='";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3243510";"Metabolic stability in CD1 mouse liver microsomes assessed as compound remaining at 1 uM after 60 mins by HPLC-MS analysis in presence of NADPH";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3232820";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL1173044";"";"None";"416.52";"0";"4.66";"15g";"C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2ccc3c(c2)OCO3)CC1";"Stability";"'='";"0.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3238623";"Metabolic stability in mouse liver microsomes assessed as parent compound remaining at 1 uM after 15 mins";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3232931";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3218103";"";"None";"465.96";"0";"3.43";"36";"COc1c(Cl)c2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)CS)CC2";"Stability";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL3227779";"Metabolic stability in BALB/c mouse liver microsomes at 1 umol/l by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3217664";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL2180604";"TAK-593";"1.0";"445.48";"0";"3.47";"23a, TAK-593";"Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1";"Stability";"'='";"31.0";"microL/min/mg";"";"";"";"";"";"";"";"";"0";"CHEMBL2353607";"Metabolic stability in mouse liver microsomes at 1 umol/L";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2346507";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL3218081";"";"None";"513.95";"1";"4.96";"14";"COc1c(Cl)c2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)c1ccc(F)cc1)CC2";"Stability";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL3227779";"Metabolic stability in BALB/c mouse liver microsomes at 1 umol/l by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3217664";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL3218086";"";"None";"556.01";"1";"4.84";"19";"COc1ccc(C(=O)N[C@H]2CCc3c(Cl)c(OC)c(OC)c(OC)c3-c3ccc(OC)c(=O)cc32)c(OC)c1";"Stability";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL3227779";"Metabolic stability in BALB/c mouse liver microsomes at 1 umol/l by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3217664";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL2087492";"";"None";"487.59";"1";"-0.01";"32";"Cc1c(CN2CCN(S(C)(=O)=O)CC2)nc2c(N3CCOCC3)nc(-c3cnc(N)nc3)cn12";"Stability";"'='";"80.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2092084";"Stability in mouse liver microsomes at 1 uM incubated for 15 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2086238";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2163355";"";"None";"417.92";"0";"3.06";"58";"N#Cc1ccc(CN([C@H](CC2CC2)C(N)=O)S(=O)(=O)c2ccc(Cl)cc2)cc1";"Stability";"'='";"0.17";"nmol/min/kg";"";"";"";"";"";"";"";"";"0";"CHEMBL2166983";"Metabolic stability in mouse liver microsomes";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2163294";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2152561";"";"None";"302.35";"0";"3.22";"35c";"O=C(O)c1cccc(-c2cccc(CCS)c2C(=O)O)c1";"Stability";"";"";"%";"";"";"Stable";"UO_0000187";"";"";"";"";"0";"CHEMBL2156353";"Metabolic stability in mouse liver microsomes after 2 hrs";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2150994";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL4089732";"";"None";"463.41";"1";"5.11";"38";"C[C@@]1(COCc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)CCn2cc([N+](=O)[O-])nc2O1";"Stability";"'='";"59.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4052227";"Microsomal stability in CD-1 mouse liver microsomes assessed as compound remaining at 0.5 uM after 1 hr";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4049454";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4066553";"";"None";"373.29";"0";"3.31";"44";"CC1(COc2ccc(OC(F)(F)F)cc2)CCn2cc([N+](=O)[O-])nc2O1";"Stability";"'='";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4052227";"Microsomal stability in CD-1 mouse liver microsomes assessed as compound remaining at 0.5 uM after 1 hr";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4049454";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4060530";"";"None";"384.37";"0";"3.61";"90";"CC1(COc2ccc(-c3ccc(F)cc3)nc2)CCn2cc([N+](=O)[O-])nc2O1";"Stability";"'='";"28.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4052227";"Microsomal stability in CD-1 mouse liver microsomes assessed as compound remaining at 0.5 uM after 1 hr";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4049454";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4075577";"";"None";"390.42";"0";"3.16";"178";"CC1(COC2CCN(c3ccc(F)cc3)CC2)CCn2cc([N+](=O)[O-])nc2O1";"Stability";"'='";"1.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4052227";"Microsomal stability in CD-1 mouse liver microsomes assessed as compound remaining at 0.5 uM after 1 hr";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4049454";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL1923014";"";"None";"508.95";"2";"6.36";"28";"OCCSCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21";"Stability";"'='";"163.0";"microL/min/mg";"";"";"";"";"";"";"";"";"0";"CHEMBL1924803";"Metabolic stability of the compound in mouse liver microsomes assessed as compound degraded after 20 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1921673";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL1923020";"";"None";"519.91";"2";"5.09";"34b";"CN(CCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21)C(=O)CO";"Stability";"'='";"1.0";"microL/min/mg";"";"";"";"";"";"";"";"";"0";"CHEMBL1924803";"Metabolic stability of the compound in mouse liver microsomes assessed as compound degraded after 20 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1921673";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL2158300";"";"None";"474.61";"0";"4.32";"41";"CC(C)(N)CC(=O)N1CCC(c2ccc(NC(=O)c3ncc(C#N)[nH]3)c(C3=CCCCC3)c2)CC1";"Stability";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL2160238";"Metabolic stability in mouse liver microsomes assessed as compound remaining after 10 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2157860";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL2158301";"";"None";"460.58";"0";"3.93";"43";"CC(C)(N)C(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1";"Stability";"'='";"93.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2160238";"Metabolic stability in mouse liver microsomes assessed as compound remaining after 10 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2157860";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL1801580";"";"None";"377.40";"0";"2.21";"1d; ICM";"CC1(C)Oc2cc(O)ccc2C2C1=CCn1c(=O)n(-c3ccccc3)c(=O)n12";"Stability";"'='";"0.41";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4042737";"Stability in mouse liver microsomes assessed as compound remaining preincubated for 5 mins followed by NADPH addition measured after 30 mins LC/MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4041534";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4095752";"";"None";"451.92";"0";"2.87";"53a";"CC(=O)N1C[C@@H](C)N(c2cc(-c3cc(Cl)c4c(N)ncnn34)ccc2C#N)C(=O)C1(C)C";"Stability";"'='";"22.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4016556";"Metabolic stability in mouse liver microsomes assessed as parent compound remaining at 0.5 uM preincubated for 6 mins followed by NADPH addition measured after 10 mins by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4014340";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4078413";"";"None";"638.11";"1";"3.08";"10";"CCC(=O)OC([C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1cccc(Cl)c1)S(=O)(=O)[O-].[Na+]";"Stability";"'='";"17.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4013957";"Metabolic stability of mouse liver microsomes assessed as amount of parent compound remaining at 25 to 100 uM after 1 hr in the presence of NADPH by LC-MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4011653";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL3427143";"";"None";"582.05";"1";"2.12";"26";"O=C(N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])OCc1cccc(Cl)c1.[Na+]";"Stability";"'='";"35.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4013957";"Metabolic stability of mouse liver microsomes assessed as amount of parent compound remaining at 25 to 100 uM after 1 hr in the presence of NADPH by LC-MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4011653";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL1464";"WARFARIN";"4.0";"308.33";"0";"3.61";"Warfarin";"CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O";"Stability";"'='";"99.6";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4013957";"Metabolic stability of mouse liver microsomes assessed as amount of parent compound remaining at 25 to 100 uM after 1 hr in the presence of NADPH by LC-MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4011653";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL2087474";"";"None";"473.56";"1";"-0.32";"14, ETP-46321";"CS(=O)(=O)N1CCN(Cc2cn3cc(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CC1";"Stability";"'='";"88.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2092084";"Stability in mouse liver microsomes at 1 uM incubated for 15 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2086238";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL4073896";"";"None";"369.42";"0";"3.13";"7";"COc1ccc2c(c1)C(=O)N1CCC[C@H]1c1c(C(=O)OC(C)(C)C)ncn1-2";"Stability";"'='";"16.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3993037";"Metabolic stability in mouse liver microsomes assessed as compound remaining at 10 uM after 1 hr by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3992505";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";""
